HOG_F1,HOG_F2,HOG_F3,HOG_F4,HOG_F5,HOG_F6,HOG_F7,HOG_F8,HOG_F9,HOG_F10,Temperature,Vibration,Acoustic,Fault_Type
0.046846072395045665,0.7472760838722076,-0.11529688893053265,-0.9203633931166495,-1.195644430984824,-0.9537823799208845,-1.1437335394964545,2.8912118498389834,-0.8777288488418113,-0.03843056076158956,63.621047766572865,0.7055964138870827,52.98625645125958,Surface Crack
-0.08676980933351232,1.4133148334034842,0.42937407540625566,0.4244945105469875,0.17438566553243479,0.27509325299977194,0.3222551561713934,-0.6274076383233577,-0.9173595150868403,0.05864205317504016,58.1427286888285,3.463637537327434,49.44720368753583,No Fault
-0.5369229749197316,0.18436666380910724,-1.0792654771058403,-1.473758007818976,-1.279323569881946,-0.0738782513166047,-1.6155686832575422,1.9496597523514017,1.9522322197953275,0.8854932673920671,57.099583123305365,5.502284706633403,23.2208634532604,No Fault
-0.3694091223410694,-0.48360147194018865,0.29653583195876704,0.5966205163817784,0.2962578373574721,-1.3104733941124767,-0.1899087070713496,0.5332657549792487,-2.361538389993931,-1.10531111451137,70.30737446695126,6.750231913088975,44.25629621646556,Overheating
0.5258695135564639,-0.3121397181067578,-0.31112344397990344,1.1084416200825367,-0.05381086900532917,-0.47345425656082846,-0.3085735567197574,-0.27564558692604485,-0.8345401287039296,-0.2225306528817864,59.947955657983286,5.1523180204925,36.51798693915105,No Fault
-1.1399022137086863,-0.3333230972922531,-0.5160893007283645,0.2313536365498543,1.514524244784984,0.25956715058496116,0.10314817822142636,0.23383580285569414,-0.8628152458726148,0.7019563337598107,94.37873362662097,7.118897678852033,39.052160270924425,Overheating
0.40640164203661816,-0.04498758352418838,0.3549782036937505,0.32764603895298255,0.32946174782298493,0.9942661357839931,-0.7581243357040363,1.3112127287580826,-1.6026582706837638,0.6618896035170411,78.4887405548225,14.768707960280093,32.213534772658555,Abnormal Vibration
0.16776031847117723,-0.9629104014319679,1.029103052433046,-1.8135142851696564,1.6252227452879815,2.256814402525205,-0.16320015758696935,-1.0277183560500989,-0.5777371342342039,0.9751145211207066,64.79366006638324,3.244545329354196,29.71818019135467,No Fault
-0.3223748489583755,-2.935490821432694,0.38342736864214666,0.8938388109634029,0.514311918251578,0.6733222755307888,1.6045229462218031,-0.21146055002250272,1.7183255901465706,-0.15437204020534262,83.10626981956821,4.051981484193536,51.83463786481889,Overheating
1.1266515630387623,-0.14241036015936429,2.038305825759681,0.647917588333574,-0.09617215797429893,-1.1995827154264818,0.2062132268221163,-0.8192772249133146,0.4409999447051571,0.6589678730153735,49.853223747102696,5.998027384226248,74.9118486913165,Surface Crack
1.0403609061715406,0.537706650512417,0.08005796251107257,1.3245698181930392,1.4404677394012766,-1.0527071727028394,1.7620778076339698,1.229046158974032,-0.8531140034771788,-1.8791341743318104,62.67437880005128,4.463837782229004,38.427039482680115,No Fault
1.2044724099051602,0.20624563762743722,-0.45534403524485295,0.313926446629339,1.186278271231893,-2.0315773243111184,0.12618315725359716,0.05740397701931097,1.4964560593725689,0.8285327771235158,79.91539430933788,3.7150052902814528,19.583481152525202,Overheating
0.8192281477032568,-0.4438569394969491,0.6695784305050845,-0.4851442654281422,-0.10874036302393643,0.5738875295691603,0.08538231043499055,0.3162372510212019,1.313044386990526,-0.3649660817981491,90.01421607619233,1.8849221903674356,51.66629626545423,Overheating
-1.0375996955578972,-0.906762062917125,-1.1244764699534253,1.607432550945298,0.6542407547832082,1.0705335735578865,0.8912830354649167,-0.1984029863845394,1.6298878685929792,-0.6909016953544066,52.51873884050758,3.2136484380148755,67.7616917494829,Surface Crack
2.012371447206125,0.12371225161601178,1.7886896662497807,-1.04910393728828,-0.43143897898355643,-1.602891765263958,1.0422478330483995,0.25321909055315567,2.0166124234609777,-0.4839833918632709,56.71413219701479,14.00469369188164,60.10595732413278,Abnormal Vibration
1.3370831775567942,0.07991510450788056,-0.09378918838834874,-0.2893831347670742,-0.8451472527435062,0.3742479186332696,0.2113917363391902,-1.5726827692728509,-2.5112126684852654,-0.31299658214695447,67.36122332376625,3.8373871960925747,48.86015784612353,Surface Crack
1.1619952675814986,0.222071116667942,-1.3027163067593057,-1.7738459337395758,1.1547963279335345,-1.6530422150039252,0.7593402928021163,0.5690419584181278,1.634661024246238,-0.6291492550279617,40.10162206873812,9.61930501801749,40.91129042563428,Abnormal Vibration
0.9393053306312894,1.399871878719101,-1.3371261791012425,0.13306196538049428,-0.04038663978035979,-1.063779191450438,0.26430980213018973,-1.1689913581687024,0.38216268136080717,2.173759407717909,72.94649924320692,8.114753997528489,53.09258648666473,Surface Crack
-0.2042334860648611,-0.09489130469109,1.4165082975506988,1.259487925425993,-0.617645358877866,0.6882155675004508,-2.952629617510243,-1.004118320512435,1.0698813046722213,-0.5102249158994872,57.95863822510238,6.2008018985822115,38.910936940647844,No Fault
-0.20033187660301388,-0.9243204370107089,-1.0847262372915498,-2.4961800219763663,-0.36315047393556793,0.46561034402840196,0.24685030265513333,-0.8320160746403791,-1.4289917375127688,-0.37387666604325753,53.65917652113996,9.384271420504376,57.512246834202244,Surface Crack
-1.3289683564502022,-0.7675706478861412,0.12910574042228698,-0.8715063590800407,1.2863148690981667,-1.0458163185834688,-0.6047807860317715,0.8497309956221186,0.6904244156423248,0.5166200467943914,68.8776025567464,1.789585764245874,42.353247249934434,No Fault
-0.6380481693431806,0.584128321459197,0.7920645499261082,0.4416910823860296,-0.03236310990836913,0.5770939079373297,-0.07577489409196071,0.40392816920289787,0.07461397303167376,-1.510688750852842,57.93749890553248,5.626287451075377,62.647790110554794,Surface Crack
-0.5837256583339152,2.0804607714384686,-1.937404675694699,1.5522366939143428,0.6255292437004567,0.034223319690265874,-1.6804127116316379,-0.0011495543398780522,-0.7463231409704632,1.1889785216677367,69.90158569744398,4.130782181891346,51.72021738884766,Overheating
-0.6666989871434867,-0.27582769790392936,0.24618023383831225,-0.6445283106356816,0.9585903186942275,-0.29589012159399175,-1.8808388009804358,0.1507666641911813,0.8073741438163111,1.438030886920464,44.78166427549314,5.039306003697082,54.802498888285044,Surface Crack
0.552668967022764,1.1531348786791829,0.4907053801601204,-0.9594167788871978,-0.7812342954552022,-2.29876429842855,-0.21685469159106374,0.6528198911803372,-1.5778172790395224,1.2939738745059608,66.95444736392554,8.701547292024031,47.903946767393435,No Fault
-0.10279249973736174,-0.8963804510022381,-1.5829347112058996,1.661053976034506,1.182097038550029,-0.4034077620695098,0.9290090285976833,-0.2095567976929574,-0.6044325611580692,-0.6532452236966514,67.59737461058214,1.521014267096831,49.75319404889119,Surface Crack
-0.23214185322811606,-0.3985552216512648,0.06146633792185644,1.6083461057286146,2.278336899957568,-1.2025631360276268,0.4594612998204094,0.20963008391828628,0.5304674904525988,-0.4501804227316995,55.869515111651744,3.854571672869599,23.67170038398569,No Fault
0.5441076535168716,-1.3796822591261741,3.3822428762351637,0.29060916946140414,0.7300295312062078,-1.1182561446496022,-0.6951481700270656,-1.468582216488888,1.456285288912995,-1.109698001848983,100.97885323088497,3.503742242787088,58.10916805942929,Overheating
-0.1888444550033698,-0.1444408360783805,0.4732027780727616,-1.2924203443622115,0.8596129393798341,1.2449811128143873,-0.6600494905053718,-0.03659142513378376,0.6265452686801465,0.25557280503720103,83.53315202369103,3.859912015165981,40.05794042541074,Overheating
-0.9997194822099391,0.7012639250384477,1.5126942580929401,1.5095516743053912,0.5752749333622718,0.7659729081545613,-0.38918808111602776,-0.9172379158320894,-0.06870756670456205,2.2644361479458874,73.2800488577148,8.395928724147668,24.003625772662176,Abnormal Vibration
-0.5309968495586126,0.4344131504341494,0.3777625802011493,-0.37431991925421876,1.4836257436653333,1.5888104138074497,2.6670572308304545,-0.7984056574209569,0.40709722959801203,0.08855886207677965,50.4263236828384,7.5707403220754514,58.407593452123535,No Fault
-0.6864135896442815,-0.6661872842703866,0.16682557146429558,-0.46692692598392155,-0.9796558027189143,0.12358359560917835,-1.1062751266053987,-0.4663555782856685,0.3617611077617176,-0.13509459958331266,49.20203854117093,7.6501921122096395,63.68325944793705,Surface Crack
-0.25742057768927434,1.8088565317228078,1.402622953327437,0.08245702989758452,-1.0143171809792118,0.8107593597556704,2.5261794491448644,1.3649923683502012,-1.3001208872900298,-0.19764098893855486,54.863506963189934,6.163762599152081,69.52228208050676,Surface Crack
-0.7329833432593729,-0.9260720276904779,1.1350443777750294,1.1139658216309158,1.7754419096780154,0.6783490301314178,-0.044779223554883764,0.18789179974112238,-0.9055814964467445,1.3700994866880023,56.00435630939962,12.01691147054534,56.27546739766031,Abnormal Vibration
-0.741205034638168,-0.40860821388401597,-0.3036935961063179,-3.0709889462277067,0.8675621516799731,-0.9477365783678169,0.6894901967413225,-0.4485600217413734,-0.45741878451602247,-1.1105712151738012,95.40560572317919,5.555282655068846,33.584727452984254,Overheating
1.3884386811550906,1.6112357579255077,0.9998887126522745,0.26511150080124585,0.1357184046929536,1.0865927093728471,-0.12569062026261868,1.3176548508270345,-0.9626296279733129,0.9815823325972547,62.93343090045574,6.731970665924392,63.95723676385288,No Fault
1.285092823747467,-1.098113122210825,-0.8390290359061252,-0.04447107979044405,0.4231223673518206,-0.6175949809531657,0.0921969165877305,-2.0662146310098857,0.7649923456034087,0.8120350668947103,52.40757318073476,5.77676435381039,33.17203021159571,Surface Crack
1.5209996491393756,0.5737737724280197,-0.37006865223977525,-1.0143278886422185,-0.8131389817435494,-0.08882064942586936,-0.8468374787977386,-0.7684217537432435,-0.037773569434509824,-1.6116046444752332,92.99886658323373,4.9012786665803105,44.04250739215637,Overheating
-0.9907633729489562,0.21843449505768472,0.26649986727780756,0.8648830321968387,0.15494856082683417,0.030924820673397836,0.6370310606037285,0.19030178986836324,-0.9721057060499688,-0.7995551979887466,92.7058567961151,7.821160797546448,43.049259379284074,Overheating
1.6765765669516448,3.2169835867901884,0.736100555840965,-1.00841389005767,1.8989653346916118,-0.4302353353392509,0.424907632534393,-0.020402107126044244,0.1859811164947087,-0.4402823833802132,51.962418856699855,13.347384543268971,38.350818790378874,Abnormal Vibration
1.2978844539573071,-0.1844496733531008,0.6126977170240864,0.591076235420115,-0.11042952073576444,-1.5047132730263943,-0.8274152140858166,0.7119749404149304,0.30741652918225304,-0.8150312641441744,59.202582351023366,4.66233560364096,68.39093050467426,No Fault
0.04370319269480575,0.20965426582870517,0.5827623495047128,1.820266331029392,-2.2828738651196097,1.2106968400430538,0.21718730728048394,-1.0302679571818611,0.16488596680360645,1.44641298775778,58.09143889507931,15.087055711698543,54.518718395278306,Abnormal Vibration
1.7456955242916676,-1.0211597556335346,-0.8486010674305268,-1.2929965133858505,0.2330201618355921,0.282353703268109,0.9874944315118808,0.44131336970445634,0.8934967632235289,-1.3869466213354347,52.34321382015758,5.635681915049807,28.878075232241713,No Fault
1.7527658861736692,1.2972326700689625,-0.529197659071448,-0.7872221296404074,0.7462271622912312,-1.5616218732338785,-0.7352075558555196,-1.0277602509423998,-0.09682974696492935,-0.44397165052967513,52.23635978537445,12.118178538081995,31.04827212878242,Abnormal Vibration
-0.7854156279336412,-0.8836673755988683,-0.6390520523104248,-1.190098355087061,0.5426730763910991,1.1261580396444812,0.40153732790927343,1.3828064826120896,-0.8405606690608852,-0.7486606211479161,68.14596576589788,15.95537920261874,82.31341112158029,Abnormal Vibration
